ID,Name,Sex,Height,Weight,Regions
4337,Michle Angirany,女,NAN,NAN,{'法国'}
4348,"Heinrich ""Heiri"" Angst",男,NAN,NAN,{'瑞士'}
4349,Max Angst,男,NAN,NAN,{'瑞士'}
4352,Daniela Anguita Loux,女,162.0,58.0,{'智利'}
4370,Aleksandr Petrovich Anichenko,男,178.0,78.0,{'阿塞拜疆'}
4375,Nikolay Petrovich Anikin,男,NAN,NAN,{'俄罗斯'}
4383,Artyom Alekseyevich Anisimov,男,192.0,82.0,{'俄罗斯'}
4384,Danil Anisimov,男,172.0,68.0,{'哈萨克斯坦'}
4385,Maksim Viktorovich Anisimov,男,175.0,57.0,{'白俄罗斯'}
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),女,162.0,52.0,{'法国'}
4401,Majda Ankele (-Samaluk),女,167.0,60.0,{'塞尔维亚'}
4402,Olivier Anken,男,166.0,73.0,{'瑞士'}
4409,irts Ankipns,男,183.0,83.0,{'拉脱维亚'}
4423,Martin Annen,男,181.0,98.0,{'瑞士'}
4425,Nataliya Valeryevna Annenko,女,NAN,NAN,{'俄罗斯'}
4457,Daniela Anschtz-Thoms,女,165.0,60.0,{'德国'}
4463,Ren Ansermoz,男,NAN,NAN,{'瑞士'}
4468,Luca Ansoldi,男,179.0,77.0,{'意大利'}
4476,Patrick R. Antaki,男,185.0,127.0,{'黎巴嫩'}
4478,Dana Antal,女,170.0,64.0,{'加拿大'}
4480,Eld Gherghely Antal,男,170.0,75.0,{'罗马尼亚'}
4481,Istvan Antal,男,183.0,87.0,{'罗马尼亚'}
4486,Zsolt Antal,男,175.0,68.0,{'罗马尼亚'}
4503,Dborah Jessica Anthonioz,女,165.0,52.0,{'法国'}
4524,Erkki Lauri Johannes Antila,男,183.0,82.0,{'芬兰'}
4525,Timo Erkki Antila,男,175.0,70.0,{'芬兰'}
4527,Vladimir Yuryevich Antipin,男,187.0,92.0,{'哈萨克斯坦'}
4528,Yuliya Konstantinovna Antipova,女,162.0,59.0,{'俄罗斯'}
4530,Gaia Bassani Antivari,女,167.0,60.0,{'阿塞拜疆'}
4538,"Matthew ""Matt"" Antoine",男,190.0,84.0,{'美国'}
4540,Jan Antolek,男,179.0,73.0,{'波兰'}
4554,Oleg Vladimirovich Antonenko,男,187.0,91.0,{'白俄罗斯'}
4568,Michele Antonioli,男,171.0,69.0,{'意大利'}
4579,Vladislav Nikolayevich Antonov,男,179.0,80.0,{'俄罗斯'}
4589,Heiko Antons,男,184.0,73.0,{'德国'}
4593,Yekaterina Anatolyevna Antonyuk,女,174.0,61.0,{'白俄罗斯'}
4594,Alex Antor Seignourel,男,187.0,85.0,{'安道尔'}
4601,"Nikolay Aleksandrovich ""Nik"" Antropov",男,197.0,104.0,{'哈萨克斯坦'}
4604,Ants Antson,男,184.0,84.0,{'俄罗斯'}
4605,Maryna Mykolavna Antsybor,女,160.0,52.0,{'乌克兰'}
4612,Micha Antuszewicz,男,166.0,72.0,{'波兰'}
4615,Andrey Anufriyenko,男,178.0,80.0,{'俄罗斯'}
4620,Manuela Anwander,女,164.0,67.0,{'德国'}
4635,Stefano Anzi,男,178.0,70.0,{'意大利'}
4638,Aleksandar Aneli,男,NAN,NAN,{'塞尔维亚'}
4644,Seiji Aochi,男,167.0,66.0,{'日本'}
4647,Fumiko Aoki,女,158.0,52.0,{'日本'}
4648,Kanae Aoki,女,165.0,60.0,{'日本'}
4649,Masanori Aoki,男,168.0,60.0,{'日本'}
4656,Mohamed Aomar,男,166.0,59.0,{'摩洛哥'}
4658,Ryo Aono,男,166.0,60.0,{'日本'}
4660,Shinji Aoto,男,178.0,73.0,{'日本'}
4672,Toru Aoyanagi,男,167.0,65.0,{'日本'}
4682,Aiva Aparjode,女,177.0,74.0,{'拉脱维亚'}
4685,Katrin Apel,女,172.0,62.0,{'德国'}
4686,Knut Tore Apeland,男,174.0,67.0,{'挪威'}
4695,Normunds Aploci,男,177.0,NAN,{'拉脱维亚'}
4697,Claudio Apollonio,男,NAN,NAN,{'意大利'}
4703,Ioan Apostol,男,191.0,91.0,{'罗马尼亚'}
4713,Marcelo Apovian,男,NAN,NAN,{'巴西'}
4728,Ingo Appelt,男,182.0,86.0,{'奥地利'}
4730,Hildegard Appeltauer,女,NAN,NAN,{'奥地利'}
4735,"Elizabeth ""Liz"" Appleby (-Levin)",女,NAN,NAN,{'加拿大'}
4740,Ernest Ian Appleyard,男,NAN,NAN,{'英国'}
4742,Gillian Mary Apps,女,180.0,80.0,{'加拿大'}
4783,Marie Arai,女,154.0,45.0,{'日本'}
4788,Satoru Arai,男,171.0,67.0,{'日本'}
4799,Shizuka Arakawa,女,164.0,50.0,{'日本'}
4804,Miharu Araki,女,161.0,49.0,{'日本'}
4805,Nobuhiro Araki,男,169.0,72.0,{'日本'}
4810,Carlos Aramayo,男,NAN,NAN,{'玻利瓦'}
4811,Manuel Aramayo,男,NAN,NAN,{'玻利瓦'}
4845,Zhibek Dzhumalillovna Arapbayeva,女,160.0,58.0,{'哈萨克斯坦'}
4872,Kazuo Araya,男,172.0,67.0,{'日本'}
4882,Alexandre Arbez,男,188.0,88.0,{'法国'}
4883,Maurice Arbez,男,166.0,66.0,{'法国'}
4884,Victor Arbez,男,180.0,80.0,{'法国'}
4894,Larry Arbuthnot,男,175.0,70.0,{'加拿大'}
4901,Stphane Arcangeloni,男,175.0,80.0,{'法国'}
4920,"Alexander ""Sandy"" Archer",男,180.0,71.0,{'英国'}
4922,Patrice Archetto,男,178.0,78.0,{'加拿大'}
4923,Anna Archibald,女,NAN,NAN,{'新西兰'}
4924,"David John ""Dave"" Archibald",男,187.0,88.0,{'加拿大'}
4934,Elliot Archilla,男,NAN,NAN,{'波多黎各'}
4953,Ingrida Ardiauskait,女,178.0,65.0,{'立陶宛'}
4957,Jakob Ardser,男,NAN,NAN,{'瑞士'}
4992,Bjarne Arentz,男,NAN,NAN,{'挪威'}
4994,Xavier Areny Fite,男,NAN,NAN,{'安道尔'}
5014,Luis Teodoro Argel Mancilla,男,NAN,NAN,{'阿根廷'}
5028,Artyom Vladimirovich Argokov,男,180.0,81.0,{'哈萨克斯坦'}
5037,Mihails Arhipovs,男,183.0,95.0,{'拉脱维亚'}
5048,Jos Arias Carraln,男,NAN,NAN,{'西班牙'}
5051,Luis Arias Carraln,男,NAN,NAN,{'西班牙'}
5072,Yoshiharu Arino,男,163.0,59.0,{'日本'}
5080,Lina Aristodimou (-Kouyoumdjian),女,162.0,51.0,{'塞浦路斯'}
5081,Sokratis Aristodimou,男,NAN,NAN,{'塞浦路斯'}
5100,Dmitry Nikolayevich Arkhipov,男,179.0,68.0,{'俄罗斯'}
5101,Yevgeny Valeryevich Arkhipov,男,180.0,NAN,{'俄罗斯'}
5104,Lazaros Arkhontopoulos,男,170.0,67.0,{'希腊'}
5117,Tobias Arlt,男,178.0,77.0,{'德国'}
5121,Daniel Dominique Hubert  Armand-Delille,男,170.0,NAN,{'法国'}
5125,Mario Armano,男,180.0,85.0,{'意大利'}
5141,Fernando Armin Lauffen,男,NAN,NAN,{'西班牙'}
5155,David Armstrong,男,180.0,87.0,{'英国'}
5156,"Debra Rae ""Debbie"" Armstrong",女,165.0,62.0,{'美国'}
5170,Robin Armstrong,男,NAN,NAN,{'新西兰'}
5185,rni r rnason,男,182.0,79.0,{'冰岛'}
5200,Maximilian Arndt,男,180.0,93.0,{'德国'}
5209,Lasse Arnesen,男,175.0,82.0,{'挪威'}
5216,Mirella Silva Prado Arnhold,女,159.0,51.0,{'巴西'}
5217,Andreas Arnold,男,178.0,78.0,{'奥地利'}
5222,Erwin Arnold,男,189.0,100.0,{'奥地利'}
5226,Landis Stevens Arnold,男,180.0,77.0,{'美国'}
5232,Thomas Alfred Arnold,男,NAN,NAN,{'英国'}
5236,Haukur Arnrsson,男,175.0,70.0,{'冰岛'}
5237,"William Robert ""Bob"" Arnott",男,NAN,NAN,{'澳大利亚'}
5241,Kevin Arnould,男,178.0,63.0,{'法国'}
5255,Walter Eric Aronson,男,189.0,90.0,{'瑞典'}
5263,Michel Arpin,男,178.0,70.0,{'法国'}
5265,Ren Arpin,男,173.0,76.0,{'法国'}
5302,Morgan Arritola,女,162.0,52.0,{'美国'}
5329,Nicols Arsel,男,170.0,71.0,{'阿根廷'}
5364,Boriss Artemjevs,男,NAN,NAN,{'拉脱维亚'}
5367,Ivan Nikolayevich Arteyev,男,175.0,68.0,{'俄罗斯'}
5387,Mykhailo Vasylovych Artiukhov,男,166.0,53.0,{'乌克兰'}
5395,Aleksandra Ivanovna Artyomenko,女,NAN,NAN,{'俄罗斯'}
5399,Mikhail Vasilyevich Artyukhov,男,175.0,72.0,{'俄罗斯'}
5401,Akiko Aruga,女,151.0,53.0,{'日本'}
5402,Toyofumi Aruga,男,169.0,64.0,{'日本'}
5420,Margareta Arvay (-Fril),女,NAN,NAN,{'罗马尼亚'}
5421,Karl Magnus Olof Arvedson,男,188.0,90.0,{'瑞典'}
5429,Karl Wilhelm Konrad Arwe (Andersson-),男,NAN,NAN,{'瑞典'}
5430,Skinnar Lars-Gran Arwidson,男,180.0,71.0,{'瑞典'}
5431,Skinnar Per Tobias Arwidson,男,170.0,74.0,{'瑞典'}
5451,Mao Asada,女,163.0,50.0,{'日本'}
5459,Isao Asai,男,170.0,74.0,{'日本'}
5481,Masakatsu Asari,男,168.0,70.0,{'日本'}
5486,Taketsugu Asazaka,男,166.0,59.0,{'日本'}
5487,Konomi Asazu,女,175.0,71.0,{'日本'}
5492,"Victor Hugo Ascarrunz Fonseca, Jr.",男,NAN,NAN,{'玻利瓦'}
5494,Bernhard Aschauer,男,173.0,75.0,{'德国'}
5496,Hans-Georg Aschenbach,男,175.0,69.0,{'德国'}
5498,Franz Aschenwald,男,NAN,NAN,{'奥地利'}
5499,Hansjrg Aschenwald,男,NAN,NAN,{'奥地利'}
5501,Wilhelm Aschwanden,男,181.0,82.0,{'瑞士'}
5517,Erla sgeirsdttir,女,174.0,NAN,{'冰岛'}
5519,Jnas rarinn sgeirsson,男,NAN,NAN,{'冰岛'}
5522,"Lucille Mary Ash (-McClure, -Klee)",女,NAN,NAN,{'美国'}
5544,Anna Margaret Clark Asheshov,女,165.0,64.0,{'英国'}
5579,Jeanne Chesley Ashworth (-Walker-),女,157.0,57.0,{'美国'}
5595,Morten Ask,男,185.0,91.0,{'挪威'}
5601,"Alevtina ""Alla"" Askarova (-Kulikova)",女,162.0,NAN,{'俄罗斯'}
5605,Jorun Askersrud-Tangen,女,NAN,NAN,{'挪威'}
5608,Paul Askham,男,173.0,66.0,{'英国'}
5621,Nazm Aslangil,男,NAN,NAN,{'土耳其'}
5622,"Anthony George ""Tony"" Aslangul",男,NAN,NAN,{'澳大利亚'}
5630,Karl Peter slin,男,179.0,79.0,{'瑞典'}
5635,Lars-Gran slund,男,185.0,77.0,{'瑞典'}
5644,Takeharu  Aso,男,NAN,NAN,{'日本'}
5646,Antonida Asonova,女,169.0,63.0,{'哈萨克斯坦'}
5655,Karl-ke Asph,男,184.0,72.0,{'瑞典'}
5664,Carl-Erik Asplund,男,NAN,NAN,{'瑞典'}
5666,Per Jonas Aspman,男,185.0,90.0,{'瑞典'}
5692,Jenni Anna Christina Asserholt,女,172.0,71.0,{'瑞典'}
5694,Armin Ignaz Assinger,男,191.0,94.0,{'奥地利'}
5705,Kaspars Astaenko,男,191.0,92.0,{'拉脱维亚'}
5707,Paul Aste,男,180.0,90.0,{'奥地利'}
5708,Giovanni Maria Astegiano,男,164.0,62.0,{'意大利'}
5709,Amrico Daniel Astete,男,173.0,67.0,{'阿根廷'}
5714,Mark Astley,男,180.0,84.0,{'加拿大'}
5729,Kjell svestad,男,187.0,82.0,{'挪威'}
5753,Dimitri Atanasov,男,NAN,NAN,{'保加利亚'}
5757,Ivan Atanasov,男,NAN,NAN,{'保加利亚'}
5758,Malin Atanasov,男,NAN,NAN,{'保加利亚'}
5763,Svetoslav Atanasov,男,175.0,70.0,{'保加利亚'}
5765,Valentin Georgiev Atanasov,男,188.0,95.0,{'保加利亚'}
5787,zer Atei,男,180.0,72.0,{'土耳其'}
5796,Gary Wayne Athans,男,NAN,NAN,{'加拿大'}
5826,"James Neil ""Jim"" Atkinson",男,NAN,NAN,{'美国'}
5857,"Robert Allan ""Bob"" Attersley",男,178.0,74.0,{'加拿大'}
5859,Caroline Attia,女,157.0,55.0,{'法国'}
5875,Paul Jason Attwood,男,180.0,97.0,{'英国'}
5884,Leo Atzwanger,男,173.0,73.0,{'意大利'}
5893,Laia Aubert Torrents,女,165.0,57.0,{'西班牙'}
5895,Sandrine Aubert,女,181.0,66.0,{'法国'}
5908,Susan Margaret Auch,女,172.0,65.0,{'加拿大'}
5909,"Frdric ""Fred"" Louis Henri Oscar Auckenthaler",男,NAN,NAN,{'瑞士'}
5910,Adrian Mark Aucoin,男,188.0,94.0,{'加拿大'}
5918,Gordon Vernon Audley,男,NAN,NAN,{'加拿大'}
5922,Christian Auer,男,157.0,71.0,{'奥地利'}
5927,Monika Auer,女,160.0,59.0,{'意大利'}
5932,Alfred Aufdenblatten,男,NAN,NAN,{'瑞士'}
5933,"Franziska Christine ""Frnzi"" Aufdenblatten",女,173.0,68.0,{'瑞士'}
5937,Inger Reidun Aufles (Dving-),女,165.0,54.0,{'挪威'}
5945,Jean-Nol Augert,男,180.0,72.0,{'法国'}
5946,Jean-Pierre Augert,男,NAN,NAN,{'法国'}
5956,Josef Augusta,男,179.0,86.0,{'捷克共和国'}
5957,Patrik Augusta,男,178.0,77.0,{'捷克共和国'}
5977,Klaus Auhuber,男,186.0,88.0,{'德国'}
5978,Angelika Aukenthaler,女,164.0,57.0,{'意大利'}
5980,Anders Aukland,男,181.0,72.0,{'挪威'}
5985,Verners Auls,男,NAN,NAN,{'拉脱维亚'}
5993,Ove Robert Aunli,男,183.0,75.0,{'挪威'}
5994,Berit Kristine Aunli-Kvello,女,170.0,56.0,{'挪威'}
5998,Aleksander Aurdal,男,178.0,84.0,{'挪威'}
6003,Marja Anneli Auroma (Korhonen-),女,156.0,53.5,{'芬兰'}
6004,Philippe Aurox,男,NAN,NAN,{'法国'}
6007,Walter Auerdorfer,男,178.0,75.0,{'意大利'}
6008,Erika Auersdorfer,女,168.0,60.0,{'意大利'}
6010,Olivia Ausoni,女,NAN,NAN,{'瑞士'}
6013,Frederik Berggraf Austb,男,165.0,55.0,{'挪威'}
6041,Asko Antero Autio,男,172.0,67.0,{'芬兰'}
6047,"Antti-Matias Antero ""Antti"" Autti",男,177.0,68.0,{'芬兰'}
6052,Aleksejs Auzi,男,NAN,NAN,{'拉脱维亚'}
6078,Oleh Avdieiev,男,174.0,72.0,{'乌克兰'}
6092,Ilya Izyaslavovich Averbukh,男,177.0,68.0,{'俄罗斯'}
6095,Tatyana Borisovna Averina-Barabash,女,165.0,61.0,{'俄罗斯'}
6105,Bruno Valdemar vik,男,173.0,69.0,{'瑞典'}
6113,Guillermo Avila Paz,男,NAN,NAN,{'玻利瓦'}
6145,Marina Aleksandrovna Avstriyskaya,女,165.0,47.0,{'俄罗斯'}
6147,Nikita Alekseyevich Avtaneyev,男,183.0,73.0,{'俄罗斯'}
6148,Irina Andreyevna Avvakumova (Taktayeva-),女,171.0,57.0,{'俄罗斯'}
6175,"Oskar Olof ""Olle"" Axelson",男,NAN,NAN,{'瑞典'}
6177,Anders Per-Johan Axelsson,男,185.0,86.0,{'瑞典'}
6179,Sven-Olov Axelsson (-Gossas),男,185.0,72.0,{'瑞典'}
6181,Dumitru Axinte,男,170.0,77.0,{'罗马尼亚'}
6182,Sotirios Axiotiades,男,NAN,NAN,{'黎巴嫩'}
6183,Oliver Axnick,男,185.0,82.0,{'德国'}
6217,Aleksey Petrovich Aydarov,男,187.0,81.0,{'白俄罗斯'}
6224,Kelime Aydn-etinkaya,女,160.0,54.0,{'土耳其'}
6227,Yekaterina Valeryevna Aydova,女,164.0,70.0,{'哈萨克斯坦'}
6253,Richard G. Aylmer,男,NAN,NAN,{'英国'}
6258,Clia Aymonier,女,161.0,56.0,{'法国'}
6274,ErsinAydin Ayrksa,男,NAN,NAN,{'土耳其'}
6289,Stphane Azambre,男,175.0,71.0,{'法国'}
6308,Daichi Azegami,男,172.0,69.0,{'日本'}
6312,Emily Dianne Azevedo,女,172.0,80.0,{'美国'}
6318,Abzal Abaytovich Azhgaliyev,男,174.0,70.0,{'哈萨克斯坦'}
6351,Vazgen Azroyan,男,184.0,75.0,{'亚美尼亚'}
6359,Takeshi Azuma,男,169.0,69.0,{'日本'}
6367,Samir Azzimani,男,188.0,90.0,{'摩洛哥'}
6370,Leonardo-Christian Azzola,男,171.0,67.0,{'德国'}
6376,Ba Dexin,男,185.0,80.0,{'中国'}
6386,Karl Johan Baadsvik,男,NAN,NAN,{'加拿大'}
6398,"Christina Wilhelmina ""Stien"" Baas-Kaiser",女,174.0,69.0,{'荷兰'}
6421,Jzsef Babn,男,170.0,76.0,{'匈牙利'}
6447,Dmitry Aleksandrovich Babenko,男,184.0,73.0,{'哈萨克斯坦'}
6450,Petra Babiakov,女,171.0,63.0,{'斯洛伐克'}
6451,Zuzana Babiakov (Paurov-),女,168.0,54.0,{'斯洛伐克'}
6453,Bekim Babi,男,NAN,NAN,"{'塞尔维亚', '波斯尼亚和黑塞哥维那'}"
6458,Yevgeny Makarovich Babich,男,170.0,73.0,{'俄罗斯'}
6460,Ivan Sergeyevich Babikov,男,172.0,69.0,"{'俄罗斯', '加拿大'}"
6463,Tai Reina Babilonia (-Butler),女,159.0,46.0,{'美国'}
6464,Michal Babin,男,182.0,76.0,{'法国'}
6467,Sergey Panteleymonovich Babinov,男,181.0,83.0,{'俄罗斯'}
6476,Jochen Babock,男,182.0,91.0,{'德国'}
6480,Natalie Babonyov,女,164.0,55.0,{'斯洛伐克'}
6490,Jaroslav Babuiak,男,178.0,84.0,{'斯洛伐克'}
6493,Jergu Baa,男,188.0,96.0,{'斯洛伐克'}
6498,Paolo Luca Bacchini,男,168.0,64.0,{'意大利'}
6524,Benot Bachelet,男,174.0,80.0,{'法国'}
6525,Martha Bachem (Musilek-),女,NAN,NAN,{'奥地利'}
6526,Achille Alberto Bacher,男,NAN,NAN,{'意大利'}
6528,Enrico Bacher,男,NAN,NAN,{'意大利'}
6530,Mario Bacher,男,170.0,63.0,{'意大利'}
6534,Vincent Bachet,男,180.0,85.0,{'法国'}
6535,Mitko Bachev,男,NAN,NAN,{'保加利亚'}
6539,Jozef Bachleda,男,181.0,73.0,{'斯洛伐克'}
6540,"Andrzej Bachleda-Curu, III",男,179.0,78.0,{'波兰'}
6541,Andrzej Jan Bachleda-Curu,男,176.0,76.0,{'波兰'}
6542,Jan Wojciech Bachleda-Curu,男,175.0,72.0,{'波兰'}
6543,Reinhold Bachler,男,174.0,70.0,{'奥地利'}
6544,Thomas Bachler,男,193.0,110.0,{'奥地利'}
6546,"Ulrich ""Ueli"" Bchli",男,184.0,90.0,{'瑞士'}
6555,Silke Bachmann,女,160.0,57.0,{'意大利'}
6566,Adolf Josef Bachura,男,NAN,NAN,{'奥地利'}
6568,Iliya Bachvarov,男,NAN,NAN,{'保加利亚'}
6569,Marin Bachvarov,男,NAN,NAN,{'保加利亚'}
6577,Stanislav Baclek,男,NAN,NAN,{'捷克共和国'}
6579,Axel Erik Bck,男,180.0,82.0,{'瑞典'}
6586,Jannis Bcker,男,198.0,101.0,{'德国'}
6587,David Anthony Backes,男,190.0,100.0,{'美国'}
6595,Lina Elisabeth Bcklin,女,169.0,67.0,{'瑞典'}
6599,Bertel Fredrik Aulis Backman (-Miesmki),男,177.0,71.0,{'芬兰'}
6601,Rune Christian Bckman,男,191.0,93.0,{'瑞典'}
6603,John Ingemar Backman,男,169.0,66.0,{'瑞典'}
6604,Kjell Hilding Bckman,男,NAN,NAN,{'瑞典'}
6605,Linna Rebecka Emilia Bckman,女,167.0,66.0,{'瑞典'}
6607,Tord Yngve Backman,男,169.0,65.0,{'瑞典'}
6608,Adrien Backscheider,男,178.0,73.0,{'法国'}
6611,Lars Nicklas Bckstrm,男,185.0,95.0,{'瑞典'}
6612,Niklas Oskar Bckstrm,男,185.0,89.0,{'芬兰'}
6613,Nils Backstrom,男,NAN,NAN,{'美国'}
6626,Jean-Marc Bacquin,男,167.0,65.0,{'法国'}
6644,Igor Gayniakhmetovich Badamshin,男,175.0,70.0,{'俄罗斯'}
6667,Heinz Bader,男,175.0,70.0,{'德国'}
6668,Kristina Valterovna Bader,女,181.0,72.0,{'俄罗斯'}
6669,Leslie Elisabeth Corbett Bader (-Corbett),女,167.0,64.0,{'美国'}
6670,Monika Bader (-Wrle),女,162.0,58.0,{'德国'}
6671,"Josef ""Pepi"" Bader",男,188.0,90.0,{'德国'}
6672,Gheorghe Bdescu,男,181.0,69.0,{'罗马尼亚'}
6674,Sherwin Campbell Badger,男,NAN,NAN,{'美国'}
6706,Reto Badrutt,男,NAN,NAN,{'瑞士'}
6712,Bae Gi-Tae,男,180.0,73.0,{'韩国'}
6723,Baeg Eun-Bi,女,158.0,52.0,{'韩国'}
6747,Sabine Bae (-Marbach),女,154.0,40.0,{'德国'}
6761,Tadeusz Bafia,男,189.0,72.0,{'波兰'}
6779,Douglas Howard Bagguley,男,NAN,NAN,{'加拿大'}
6795,Bernhard Bagnoud,男,NAN,NAN,{'瑞士'}
6840,Scotty Bahrke,男,173.0,66.0,{'美国'}
6841,Shannon Deanne Bahrke,女,162.0,55.0,{'美国'}
6855,Bai Qiuming,男,173.0,70.0,{'中国'}
6868,Ernst Baier,男,NAN,NAN,{'德国'}
6871,Anke Baier-Loef,女,164.0,61.0,{'德国'}
6886,"Chantal L. Bailey (Dunn-, -Cermak)",女,173.0,72.0,{'美国'}
6887,"Christina ""Chris"" Bailey",女,167.0,73.0,{'美国'}
6899,Lowell Conrad Bailey,男,185.0,77.0,{'美国'}
6914,Jeremy Baillard,男,187.0,106.0,{'法国'}
6920,Beryl George Baillie,男,NAN,NAN,{'英国'}
6930,Sandrine Bailly,女,172.0,58.0,{'法国'}
6931,Patrice Bailly-Salins,男,176.0,67.0,{'法国'}
6939,John Baines,男,189.0,100.0,{'英国'}
6941,Philomena Bair,女,170.0,62.0,{'奥地利'}
6951,Johann Baisamy,男,168.0,67.0,{'法国'}
6953,Josette Baisse,女,NAN,NAN,{'法国'}
6956,Oksana Serhivna Baiul,女,159.0,43.0,{'乌克兰'}
6964,Vasja Bajc,男,193.0,82.0,{'塞尔维亚'}
6966,Martin Bajik,男,169.0,70.0,{'斯洛伐克'}
6987,Bak Sung-Wun,男,171.0,65.0,{'朝鲜'}
6988,Bak Wol-Ja,女,NAN,NAN,{'朝鲜'}
7011,"Wiliam Robert ""Bill"" Baker",男,185.0,89.0,{'美国'}
7012,"Robert Oscar ""Bob"" Baker",男,NAN,NAN,{'美国'}
7022,Laurie Baker (-Mutch),女,170.0,61.0,{'美国'}
7023,"Leonard William ""Lennie"" Baker",男,NAN,NAN,{'英国'}
7044,David Bake,男,191.0,85.0,{'捷克共和国'}
7054,Andrey Pavlovich Bakhvalov,男,188.0,92.0,{'俄罗斯'}
7063,"William Helmer ""Bill"" Bakke",男,178.0,75.0,{'美国'}
7064,Randi Nilsine Bakke (-Gjertsen),女,NAN,NAN,{'挪威'}
7065,Trine Bakke-Rognmo,女,165.0,63.0,{'挪威'}
7066,Anders Bakken,男,180.0,70.0,{'挪威'}
7068,Jill Bakken (-Linder),女,167.0,65.0,{'美国'}
7075,Glenys Bakker,女,170.0,73.0,{'加拿大'}
7096,Michael Bakos,男,190.0,90.0,{'德国'}
7112,Nicolas Bal,男,180.0,73.0,{'法国'}
7129,Sergiu Balan,男,178.0,65.0,{'摩尔多瓦'}
7131,Grard Balanche,男,185.0,68.0,{'瑞士'}
7135,Laureniu Blnoiu,男,185.0,72.0,{'罗马尼亚'}
7151,Helena Balatkov-Erbenov,女,160.0,50.0,{'捷克共和国'}
7152,Laszlo Levente Balatoni,男,NAN,NAN,{'匈牙利'}
7160,ubomra Balov (-Ilanovsk),女,NAN,NAN,"{'斯洛伐克', '捷克共和国'}"
7163,va Balzs (-Ozse),女,172.0,67.0,{'匈牙利'}
7165,Zolt Balazs,男,176.0,80.0,{'罗马尼亚'}
7174,Jaroslav Balcar,男,181.0,81.0,{'捷克共和国'}
7175,Jindich Balcar,男,181.0,85.0,{'捷克共和国'}
7209,Helmts Balderis-Sildedzis,男,178.0,89.0,{'俄罗斯'}
7220,Barbara Baldissera,女,167.0,57.0,{'意大利'}
7232,"John Martin Baldwin, Jr.",男,175.0,74.0,{'美国'}
7247,John Carlyle Balfanz,男,178.0,73.0,{'美国'}
7263,Katerina Balkaba,女,165.0,59.0,{'希腊'}
7285,"Rudolf Victor ""Rudi"" Ball",男,163.0,63.0,{'德国'}
7287,Sherry Ball,女,160.0,41.0,{'加拿大'}
7288,William Lee Ball,男,NAN,NAN,{'加拿大'}
7301,Guy Balland,男,175.0,71.0,{'法国'}
7302,Herv Balland,男,175.0,70.0,{'法国'}
7304,Ivar Eugen Ballangrud (Eriksen-),男,180.0,NAN,{'挪威'}
7324,Jorge Eduardo Ballesteros,男,165.0,60.0,{'墨西哥'}
7343,Klber Balmat,男,NAN,NAN,{'法国'}
7345,Samuel Balmer,男,176.0,80.0,{'瑞士'}
7350,Zsolt Bal,男,187.0,77.0,"{'罗马尼亚', '匈牙利'}"
7382,Charles Jean Louis Balsan,男,178.0,NAN,{'法国'}
7397,Hansjrg Baltes,男,190.0,73.0,{'德国'}
7410,Sonja Balun,女,159.0,50.0,{'奥地利'}
7412,Frantiek Balvn,男,NAN,NAN,{'捷克共和国'}
7428,Ivano Bamberghi,男,NAN,NAN,{'意大利'}
7431,Maya Bamert (-Regg),女,182.0,81.0,{'瑞士'}
7433,Emily Bamford,女,169.0,64.0,{'澳大利亚'}
7442,Motohiko Ban,男,NAN,NAN,{'日本'}
7449,Bruno (Fuahea-) Banani (Semi-),男,184.0,89.0,{'汤加'}
7460,Reneta Bancheva,女,NAN,NAN,{'保加利亚'}
7464,Salom Bncora,女,NAN,NAN,{'阿根廷'}
7465,Leslie B. Bancroft-Krichko,女,178.0,66.0,{'美国'}
7466,Fayzollah Band Ali,男,167.0,65.0,{'伊朗'}
7513,Chauncey Robert Bangs,男,NAN,NAN,{'加拿大'}
7536,Ondej Bank,男,175.0,85.0,{'捷克共和国'}
7538,Judd Charles Bankert,男,NAN,NAN,{'关岛'}
7539,Charlotte Bankes,女,163.0,60.0,{'法国'}
7552,rpd Bnkuti,男,NAN,NAN,{'匈牙利'}
7559,Aleksey Bannikov,男,170.0,65.0,"{'俄罗斯', '哈萨克斯坦'}"
7560,Hans Bnninger,男,NAN,NAN,{'瑞士'}
7594,Banzragchiin Zundui,男,NAN,NAN,{'蒙古'}
7599,Bao Zhenghua,女,158.0,NAN,{'中国'}
7607,Sheridon Baptiste,男,182.0,84.0,{'加拿大'}
7634,Philippe Baradel,男,165.0,67.0,{'法国'}
7640,Noelle Barahona Neder,女,171.0,65.0,{'智利'}
7663,Ivan Baranka,男,191.0,91.0,{'斯洛伐克'}
7664,Aleksey Alekseyevich Barannikov,男,177.0,65.0,{'俄罗斯'}
7667,Aleksey Leonidovich Baranov,男,177.0,NAN,{'俄罗斯'}
7670,Viktor Dmitriyevich Baranov,男,NAN,NAN,{'俄罗斯'}
7672,Vitaliy Baranov,男,180.0,NAN,{'英国'}
7673,Nataliya Ivanovna Baranova (Masolkina-),女,172.0,65.0,{'俄罗斯'}
7693,Jacqueline Barasinski,女,161.0,58.0,{'法国'}
7702,Alejandro Baratta,男,170.0,64.0,{'阿根廷'}
7721,Nicolae Brbescu,男,167.0,67.0,{'罗马尼亚'}
7736,Karen A. Barber (-Pickavance),女,165.0,47.0,{'英国'}
